Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2020 Chevrolet Bolt EV FWD Premier,"$19,490",Easterns Automotive Group of Frederick,Automatic,Front-Wheel Drive,Electric,4.8,897 reviews,"Frederick, MD (43 mi.)","44,465 mi."
2018 Chevrolet Bolt EV LT,"$17,850",Easterns Automotive Group of Frederick,Automatic,Front-Wheel Drive,Electric,4.8,897 reviews,"Frederick, MD (43 mi.)","14,087 mi."
2023 Chevrolet Bolt EUV LT,"$18,000",Jim McKay Chevrolet,Automatic,Front-Wheel Drive,Electric,2.5,307 reviews,"Fairfax, VA (43 mi.)","21,148 mi."
2021 Hyundai Kona EV SEL,"$20,490",Easterns Automotive Group of Frederick,Automatic,Front-Wheel Drive,Electric,4.8,897 reviews,"Frederick, MD (43 mi.)","28,761 mi."
2021 Hyundai Kona EV Limited,"$21,850",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","34,105 mi."
2023 Chevrolet Bolt EUV FWD Premier,"$25,577",Fitzgerald Chevrolet Cadillac Hagerstown,Automatic,Front-Wheel Drive,Electric,4.5,186 reviews,"Hagerstown, MD (61 mi.)","2,474 mi."
2017 Chevrolet Bolt EV LT,"$17,750",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Electric,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","11,266 mi."
2021 Chevrolet Bolt EV FWD LT,"$18,950",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Electric,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","28,623 mi."
2021 Chevrolet Bolt EV FWD Premier,"$18,950",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Electric,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","39,600 mi."
2022 Nissan Leaf SV 40 kWh,"$19,490",Easterns Automotive Group of Laurel,Automatic,Front-Wheel Drive,Electric,4.9,"4,081 reviews","Laurel, MD (13 mi.)","10,364 mi."
2022 MINI Hardtop Cooper S,"$20,345",BMW MINI of Annapolis,Automatic,Front-Wheel Drive,Electric,4.6,"1,129 reviews","Annapolis, MD (19 mi.)","20,148 mi."
2019 Hyundai Kona EV Limited,"$19,500",Manchester Motors,Automatic,Front-Wheel Drive,Electric,4.8,400 reviews,"Manchester, MD (31 mi.)","18,438 mi."
2021 Hyundai IONIQ EV Limited,"$19,863",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","21,992 mi."
2020 Hyundai Kona EV Limited,"$22,115",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","20,419 mi."
2021 Hyundai IONIQ EV SE,"$18,500",Alexandria VW,Automatic,Front-Wheel Drive,Electric,4.6,"1,145 reviews","Alexandria, VA (35 mi.)","16,931 mi."
2022 Chevrolet Bolt EV 1LT,"$19,995",Koons of Falls Church Ford,Automatic,Front-Wheel Drive,Electric,3.8,"1,082 reviews","Falls Church, VA (37 mi.)","33,929 mi."
